sample_id,seed,FW_THICK_CM,LI6_ENRICH_ATOM_FRAC,PBLI_THICK_CM,SHIELD_THICK_CM,VV_THICK_CM,tbr_total,tbr_total_std,tbr_cell_2,tbr_cell_2_std,tbr_cell_3,tbr_cell_3_std,tbr_cell_4,tbr_cell_4_std,tbr_cell_5,tbr_cell_5_std,tbr_cell_6,tbr_cell_6_std,tbr_cell_7,tbr_cell_7_std
s0015,20260414,3.067402679158023,0.7573359394897914,67.35489750107848,27.169034740372982,13.52323264195208,0.9193543747362544,0.0001769975602439,0.0,0.0,1.6013157863227485e-06,1.9767532122359717e-10,0.919352773379196,0.0001769975602438,1.6504703285882934e-11,6.998046782054461e-13,1.6426931487806894e-11,8.754233010966774e-13,8.340608084620027e-12,4.111303046740697e-12
s0016,20260414,1.0053889373674494,0.5512573830508709,47.37080679697994,14.718108567371557,16.4281330702522,1.0531377739573056,0.0001918914147427,0.0,0.0,6.866852577893953e-07,8.764736703345563e-11,1.0531370850312234,0.0001918914147427,5.369717617684722e-10,4.281182635477763e-12,4.032053199131755e-10,4.521758435035518e-12,1.3006473720234384e-09,4.806568354406193e-11
s0017,20260414,1.556104962681622,0.4191513283279555,58.50628187609415,42.05451295836975,24.634323352782605,1.0101970347165872,0.0001374971344941,0.0,0.0,9.827900093529711e-07,1.190137290201405e-10,1.0101960517257336,0.000137497134494,1.0110976078141998e-10,1.937239858559285e-12,9.394463511622134e-11,2.4805200748359348e-12,5.789857309374668e-12,2.2062346520791017e-12
s0018,20260414,3.918433285833333,0.6698048634516982,77.69889894308955,18.361512698315472,10.57957237622593,0.8596680787046231,0.0001451296895933,0.0,0.0,1.860621035894163e-06,2.419854658846595e-10,0.8596662180718958,0.0001451296895931,3.181632119897163e-12,2.380855147902573e-13,2.886645518851558e-12,2.686405127461251e-13,5.623110334237076e-12,2.4524615857937533e-12
s0019,20260414,3.662994991887451,0.4657467412743106,71.45773941499286,44.75520725953067,22.7677346660713,0.8640808538414299,0.0001731916386381,0.0,0.0,1.7887696803319112e-06,2.2540172521811688e-10,0.8640790650505233,0.000173191638638,1.0154135625122604e-11,4.58748270964893e-13,1.1072070058561594e-11,7.828996010767823e-13,0.0,0.0
s0020,20260414,1.9169802743927389,0.5122782094762112,36.53579127323082,22.558924708294214,22.30057036045637,0.9695803228323454,0.0001840164187933,0.0,0.0,1.153286150725283e-06,1.3955900460407703e-10,0.9695791631953116,0.0001840164187932,2.503126212696242e-09,8.798831079141127e-12,1.9294066973391527e-09,1.4707416364865873e-11,1.91835035802433e-09,6.35321219416305e-11
s0021,20260414,1.2232031827165004,0.449193680289496,62.381686525809904,40.96919881787457,15.516083263915446,1.0385295738594629,0.0001685712216592,0.0,0.0,8.094748130384187e-07,1.0215500409379512e-10,1.0385287642676218,0.0001685712216591,5.971234187072385e-11,1.6849116733664965e-12,5.4654104539091665e-11,2.21159439288684e-12,2.6616213405569127e-12,1.4592265173592033e-12
s0022,20260414,2.5207528101210723,0.3308046835053809,45.22334562534475,42.79682870446892,23.7162757208413,0.915950015752535,0.0001529845137646,0.0,0.0,1.4054542356828532e-06,1.658663115281843e-10,0.9159486089791788,0.0001529845137645,6.715596199345404e-10,4.87790795573264e-12,5.893104757636887e-10,6.325899292886768e-12,5.82503792197694e-11,1.1726848676016896e-11
s0023,20260414,1.7669404825942334,0.5432270553205436,45.833949106631465,32.93740758154672,21.1267721139894,0.9973543563340472,0.0001813446667413,0.0,0.0,1.0842035572270855e-06,1.3280676764295235e-10,0.9973532708839798,0.0001813446667412,6.030885418986768e-10,4.723796163445356e-12,5.0845539672142e-10,5.719722997485422e-12,1.349662402756078e-10,1.5365915537900212e-11
s0024,20260414,4.706839394825145,0.8477082498887152,43.37359759447942,13.944888032125196,27.938391480875687,0.8075011935426872,0.0001549375276543,0.0,0.0,2.0582945207476894e-06,2.7544994118685007e-10,0.8074991331254775,0.0001549375276541,4.722504887099897e-10,4.099207833042167e-12,3.3615697200630336e-10,3.855275337565159e-12,1.3142815698840319e-09,4.9048443165503487e-11
s0025,20260414,2.3793138020871245,0.6316633787962658,74.67307679247048,46.28880055184129,13.123034118231802,0.9649450368980128,0.0001636825497569,0.0,0.0,1.3491980221961334e-06,1.6117213485432612e-10,0.9649436876872212,0.0001636825497569,6.579409808275059e-12,4.2808528006885333e-13,6.189995748541403e-12,4.966935146946273e-13,0.0,0.0
s0026,20260414,3.086681351044955,0.838425317105369,64.23545473792117,34.48772942321748,21.271236801962598,0.9180747107334316,0.0001771008949959,0.0,0.0,1.6075871827156983e-06,2.0170119733456007e-10,0.918073103095406,0.0001771008949958,2.5072952017628687e-11,8.38420444936415e-13,2.1983550608892155e-11,1.0020949630174837e-12,3.786382867534619e-12,2.172040606903816e-12
s0027,20260414,2.047562539325477,0.7869374734066739,34.92375893537248,49.06641092132588,27.291218451796173,0.968605589118744,0.0001704267649361,0.0,0.0,1.2103981772586571e-06,1.4919716500803102e-10,0.9686043737602726,0.0001704267649361,2.7468930868022063e-09,9.170917273814719e-12,2.1579647641982795e-09,1.6080796231613746e-11,5.5436211465691836e-11,1.04053464216208e-11
s0028,20260414,2.2371972979761106,0.8728971095649389,31.77416541270542,20.68791714933652,12.977961752117508,0.9491463654940784,0.0001488305220988,0.0,0.0,1.290718357084068e-06,1.5602062117639524e-10,0.9491450637605752,0.0001488305220987,4.2053824451058856e-09,1.1472921220542832e-11,3.056442416093721e-09,1.704176435959881e-11,3.753321249536135e-09,6.751611973159156e-11
s0029,20260414,4.781104580286835,0.7014977877500419,39.45686999627426,23.36184335896005,12.269777604148407,0.7942033617242581,0.000154358220169,0.0,0.0,2.0755305399292034e-06,2.786030635106757e-10,0.7942012839621784,0.0001543582201687,9.266342563771479e-10,5.608313400620827e-12,7.195167313004916e-10,6.615855249689948e-12,5.853887880194233e-10,2.154183532580256e-11
s0030,20260414,1.0481005995710848,0.8943734159141832,52.53801771448681,21.5783720458517,29.977185434295976,1.0468079936601888,0.0001702328326086,0.0,0.0,7.105570918478788e-07,9.242707862771938e-11,1.0468072825480097,0.0001702328326085,1.9064952409949276e-10,2.4649647122185465e-12,1.578370047584758e-10,3.243615031763341e-12,2.0660107952578448e-10,1.9267106030843124e-11
s0031,20260414,2.7353395385069588,0.4622884295253365,46.3846761013111,39.90861599058797,21.89134753444282,0.9226915656152354,0.0001643784719797,0.0,0.0,1.485657817171899e-06,1.7708552816984477e-10,0.922690078981294,0.0001643784719796,5.051431306545001e-10,4.1188754473868126e-12,4.3001032666550805e-10,5.154412527671036e-12,4.0970647510504616e-11,9.631012173456706e-12
s0032,20260414,1.7429815261584536,0.3366372216933423,77.10346965091875,36.55559981605956,14.818961047941624,0.9880322391849116,0.0001726229890329,0.0,0.0,1.0734580194228308e-06,1.3261546049295815e-10,0.988031165711577,0.0001726229890329,6.7954259037730506e-12,4.3320388870911423e-13,7.212365168462526e-12,4.358917184418211e-13,1.3073148934788936e-12,9.277929294441768e-13
s0033,20260414,3.3453927280945237,0.6581343334672434,64.01949315686903,42.7311246711689,12.082857753191073,0.8982006477907327,0.0001587830294905,0.0,0.0,1.6920794298300318e-06,2.1064922616809243e-10,0.8981989556547729,0.0001587830294904,2.8708807744152594e-11,9.03726421510328e-13,2.582828695649274e-11,1.3299878287483153e-12,1.992865373613907e-12,1.7850901061209017e-12
s0034,20260414,1.6780666861246796,0.6083569464631555,69.6811416939242,47.134351716397006,13.902042504778551,1.013145852894476,0.0002021664483259,0.0,0.0,1.0418698649432443e-06,1.272461667260561e-10,1.0131448109916157,0.0002021664483259,1.637993083044933e-11,6.318333039436848e-13,1.6529854369329665e-11,8.231032546419905e-13,8.587312328197167e-14,8.587312328197167e-14
s0035,20260414,2.9173516097125987,0.5067684174531379,61.929833394641335,43.47898750136456,18.307082008382537,0.9202535896975176,0.0001923271313131,0.0,0.0,1.5505392255795451e-06,1.848316032664152e-10,0.9202520390676238,0.000192327131313,4.6432516129212785e-11,1.3012653579016104e-12,4.292073305192226e-11,1.761396126906664e-12,1.315088929373842e-12,9.373865351733289e-13
s0036,20260414,4.5388874913943305,0.5247640337339923,40.54411523608479,47.38420848901565,11.713213470341955,0.7980256978837288,0.000133774618077,0.0,0.0,2.0197410662721936e-06,2.6457202474206567e-10,0.7980236764901343,0.0001337746180767,8.925944391882113e-10,5.690188533588057e-12,7.363233869490586e-10,7.396297317808565e-12,2.3610357452893088e-11,5.630368421542225e-12
s0037,20260414,4.0500047462280175,0.4106685936256193,78.71260740329356,25.04519384063162,16.04967326353407,0.8298313456371349,0.0001696256068589,0.0,0.0,1.896838461855304e-06,2.4690645738943296e-10,0.8298294487912168,0.0001696256068587,3.8002477917392486e-12,2.4782493317041043e-13,3.652151341730792e-12,2.791635492240071e-13,3.841968723101229e-15,3.841968723101229e-15
s0038,20260414,2.656104939172288,0.6199808994856029,37.33741293439565,12.033490154668597,29.82195221739173,0.9287103801319712,0.0001698782784478,0.0,0.0,1.4560284634117537e-06,1.7165743884802483e-10,0.928708914910796,0.0001698782784477,1.8589549236271815e-09,8.335068611587069e-12,1.22195438729848e-09,8.621809876610613e-12,6.111802529756941e-09,1.0553252043441087e-10
s0039,20260414,1.672227490701212,0.7365601729270583,72.71731687850288,22.00689978676199,20.34598968044861,1.0133223097925574,0.0001845219868584,0.0,0.0,1.038728856261134e-06,1.2597146281668476e-10,1.0133212710325732,0.0001845219868584,8.939959190775997e-12,4.815583010902081e-13,7.904635680064946e-12,5.838326625372121e-13,1.4283349850924544e-11,4.580947966099931e-12
s0040,20260414,3.7371774684984578,0.8816805828143892,40.92150308601692,27.795644765575283,10.117431924954994,0.8688999352500296,0.0001736305689218,0.0,0.0,1.809184611107444e-06,2.3227260695408918e-10,0.8688981243821917,0.0001736305689216,7.81168840888816e-10,5.88909321943114e-12,6.219569879510071e-10,6.711879595605438e-12,2.801009576961246e-10,1.603681024295667e-11
s0041,20260414,3.8958989982489753,0.3534487377712729,32.82045156729141,14.88569486394633,11.904053229562642,0.7961876259176515,0.0001562356214033,0.0,0.0,1.8551757178432456e-06,2.404310132265994e-10,0.7961857585118365,0.0001562356214031,3.462741200088022e-09,1.2027967697153779e-11,2.4287634599839758e-09,1.3056776097384167e-11,6.338592492105443e-09,9.806421075415559e-11
s0042,20260414,1.8649775900189456,0.7970213750231452,41.908068171434266,40.03122274494072,17.45133644022179,0.9908404516141084,0.0001850880977793,0.0,0.0,1.1289147729058316e-06,1.4094337964579218e-10,0.9908393209094064,0.0001850880977792,9.350823317194172e-10,6.537835366469423e-12,7.638048304032716e-10,6.910314414755972e-12,9.104175375332048e-11,1.3926478255606252e-11
s0043,20260414,2.128861989220741,0.6288538757182043,33.25175949737856,37.92558174082973,18.594773915083746,0.9547215297167396,0.0001783535656183,0.0,0.0,1.2458462361757314e-06,1.5213243015035147e-10,0.9547202767697116,0.0001783535656182,3.79647631168633e-09,1.0389647181789451e-11,2.9511595487574612e-09,1.921100411748366e-11,3.531558620064609e-10,2.5912231647058366e-11
s0044,20260414,4.901006546486967,0.8215077105244051,72.06962983404071,19.849717427509493,19.87698433996588,0.798862626631588,0.0001594643547174,0.0,0.0,2.1019294069348875e-06,2.8056992776901163e-10,0.7988605246866343,0.0001594643547172,5.343796267571361e-12,3.480580826503031e-13,4.6925312610977454e-12,3.745954093707809e-13,5.510443092467371e-12,2.606883981264461e-12
s0045,20260414,4.082353905471143,0.8529677756699314,56.46086009844767,29.72425392841818,29.53897267043708,0.8518369281352028,0.0001720314162196,0.0,0.0,1.904373321339236e-06,2.4788893447034413e-10,0.8518350236157589,0.0001720314162194,6.862452279449556e-11,1.448395538260454e-12,5.941635817960828e-11,2.011397288266729e-12,1.8081684859226297e-11,4.790900812465376e-12
s0046,20260414,2.2502619770172725,0.3289110906240931,74.1498360912725,13.521041737885175,20.88661157161192,0.948576169802759,0.0001452187902654,0.0,0.0,1.2975555547059026e-06,1.5724405142568827e-10,0.9485748721977484,0.0001452187902653,9.681444002015515e-12,4.604772294449073e-13,1.0039206135456404e-11,5.400349776038147e-13,2.9735427201985074e-11,6.775458581809171e-12
s0047,20260414,2.499078534033404,0.7623730738957827,35.69517313977794,10.329361669290993,26.52482545634578,0.9410455969631512,0.0001650840587386,0.0,0.0,1.3959648229782906e-06,1.6616142037501832e-10,0.9410441877061384,0.0001650840587384,2.2977337009619383e-09,8.561016140853629e-12,1.3967202178323015e-09,9.743864690064359e-12,9.597735758690982e-09,1.3088352087881535e-10
s0048,20260414,4.631063689128208,0.3817350769700415,63.41172067909339,34.09092509325671,24.99508839754674,0.7838626183815487,0.000153124052693,0.0,0.0,2.0418130025346493e-06,2.7046311119638933e-10,0.7838605764949286,0.0001531240526928,3.201698722883396e-11,8.19529595166896e-13,3.19667123643135e-11,1.2431084594935445e-12,9.633830741949427e-12,4.069006533700918e-12
s0049,20260414,4.014766496491426,0.4632279326678612,55.429241543950255,29.100238954606095,23.58219608626605,0.8363850014881793,0.0001598377943031,0.0,0.0,1.8872774086537529e-06,2.43779366463451e-10,0.836383113978962,0.0001598377943029,1.0793953794981483e-10,2.048359705915139e-12,9.629632893636466e-11,2.810056184058406e-12,2.7572715785942788e-11,5.26501716244988e-12
s0050,20260414,3.879042216080253,0.6464548908501976,77.53057370308616,43.84054648612226,14.584307500354576,0.8614575190019578,0.0001615137481081,0.0,0.0,1.8498062480676365e-06,2.369161003901505e-10,0.861455669189277,0.000161513748108,3.267406908233932e-12,2.5016181186250537e-13,3.165294054218106e-12,3.110960891652192e-13,0.0,0.0
s0051,20260414,1.840150312422824,0.7104338831700228,64.95788067113305,11.853002940758842,10.977847835612163,1.0018193899698782,0.0001932115604172,0.0,0.0,1.1177727390089108e-06,1.4055650221966258e-10,1.0018182720368274,0.0001932115604172,3.0574811221481786e-11,9.408066947805524e-13,2.2441862912571596e-11,8.940194720037428e-13,1.0729520940329514e-10,1.0523131104472815e-11
